InventoryID,ProductID,SupplierID,WarehouseID,DateID,QuantityReceived,QuantitySold,CurrentStock,PurchaseCost,SellingPrice,DeliveryDays,OrderStatus
27069,1334,70,60,20250624,317,0,490,1296.94,1692.18,2,Delayed
27070,915,220,83,20240224,314,235,305,971.03,1162.21,16,Delivered
27071,1842,112,5,20220823,399,122,422,373.73,444.96,18,Delivered
27072,1453,137,17,20240621,197,146,121,450.38,558.82,15,Pending
27073,1086,62,94,20221001,181,109,170,1309.87,1715.85,8,Delayed
27074,1327,215,67,20231116,308,94,430,170.45,218.79,2,Delivered
27075,982,46,22,20221103,210,53,420,296.62,431.43,18,Pending
27076,1042,171,52,20230619,183,81,117,266.38,385.15,6,Delivered
27077,1897,354,34,20230602,397,106,556,710.19,974.77,3,Delayed
27078,674,213,65,20250625,383,177,356,656.53,761.93,9,Pending
27079,51,384,41,20230529,74,40,274,439.22,487.42,17,Delayed
27080,757,133,80,20231120,271,22,371,422.93,569.73,8,Pending
27081,1713,163,35,20240527,360,141,297,72.49,81.91,3,Delayed
27082,1437,320,11,20220209,157,151,153,1137.31,1256.17,11,Delivered
27083,694,280,93,20250213,484,356,173,534.89,734.31,15,Delayed
27084,38,380,41,20250516,98,69,33,1229.24,1467.06,15,Pending
27085,1217,440,22,20220731,217,0,279,666.86,938.14,13,Delayed
27086,551,259,11,20230806,136,19,286,352.76,497.27,17,Pending
27087,1338,253,84,20251014,37,22,254,306.78,439.99,11,Delayed
27088,1287,48,91,20240312,427,264,191,922.69,1255.96,11,Pending
27089,1494,168,42,20240830,320,263,349,874.17,967.53,4,Delivered
27090,968,119,5,20250412,209,40,379,547.56,777.46,7,Delayed
27091,407,448,27,20250429,200,163,219,903.38,1295.01,5,Delivered
27092,468,297,63,20230119,148,23,395,1020.07,1185.56,16,Delivered
27093,701,366,31,20220514,217,156,65,1481.27,2106.91,18,Delivered
27094,641,475,77,20240216,480,189,471,772.06,993.93,4,Pending
27095,605,142,45,20230829,214,46,235,179.54,201.87,19,Delayed
27096,1695,222,32,20251109,15,7,278,510.67,614.01,20,Delivered
27097,770,119,1,20240625,463,149,463,1321.39,1955.4,12,Pending
27098,714,201,41,20251019,473,445,63,386.56,467.79,3,Delayed
27099,253,428,2,20240524,318,115,462,1209.33,1517.52,11,Pending
27100,183,246,73,20230629,393,38,405,1477.79,2069.21,19,Delivered
27101,1671,444,76,20220915,433,197,513,694.93,814.73,5,Delivered
27102,823,158,86,20240106,120,37,277,1065.33,1349.18,7,Pending
27103,483,318,35,20220408,392,177,379,389.05,449.17,8,Pending
27104,1306,349,43,20251003,181,67,346,749.05,1086.12,20,Delivered
27105,1230,29,22,20221102,82,60,157,1242.06,1830.57,7,Pending
27106,1349,387,53,20230319,472,466,127,777.84,1003.98,8,Delayed
27107,1925,305,90,20230708,417,188,508,74.34,94.99,14,Pending
27108,102,19,22,20231120,71,37,241,1086.83,1212.08,19,Delivered
27109,538,147,49,20250427,235,21,490,328.1,460.05,16,Delivered
27110,1046,13,63,20240626,451,99,600,874.57,1299.32,17,Delayed
27111,1463,415,42,20251110,177,2,292,748.41,874.84,2,Pending
27112,673,359,15,20231220,104,29,113,1211.14,1734.61,2,Delivered
27113,1674,1,96,20240207,39,13,109,678.43,923.52,20,Pending
27114,165,497,60,20221027,426,149,516,669.39,976.54,5,Pending
27115,1581,75,63,20220505,71,32,101,1104.46,1297.74,12,Pending
27116,582,227,60,20220623,26,13,252,625.13,817.26,18,Delivered
27117,455,433,42,20240928,21,4,119,208.52,239.15,8,Pending
27118,1253,156,93,20230920,27,22,288,1310.89,1766.23,5,Delayed
27119,1020,445,66,20240110,428,116,508,921.38,1082.57,2,Delivered
27120,1156,233,24,20221101,212,145,173,1180.35,1370.15,2,Delayed
27121,291,473,36,20230426,94,53,55,530.44,668.65,3,Pending
27122,1623,55,21,20220921,497,157,410,56.37,69.65,7,Delayed
27123,655,3,91,20230219,105,17,243,377.83,528.27,15,Delayed
27124,847,112,3,20220610,116,81,239,902.62,1172.8,18,Delayed
27125,521,125,52,20220719,100,12,191,316.59,418.82,8,Pending
27126,1397,216,94,20251106,136,130,26,872.01,1204.28,14,Delayed
27127,417,387,67,20240915,397,358,310,1208.25,1483.96,6,Delayed
27128,1598,368,21,20241110,375,299,284,769.96,1124.79,14,Delayed
27129,1030,500,9,20230422,74,4,172,110.21,157.87,20,Pending
27130,1220,174,7,20240628,10,7,245,976.47,1185.16,9,Delivered
27131,64,201,50,20220618,310,286,36,586.15,840.36,7,Delivered
27132,745,114,78,20251105,38,23,31,27.7,33.58,12,Delayed
27133,1036,438,49,20230919,319,39,548,41.42,52.28,8,Delayed
27134,566,467,20,20230702,356,84,462,76.08,103.33,5,Pending
27135,1873,496,56,20230520,131,85,50,1453.67,1786.74,4,Delayed
27136,1151,447,62,20220215,318,10,412,1025.19,1151.18,10,Pending
27137,354,103,66,20240514,459,94,481,900.6,1191.52,12,Delayed
27138,1870,305,94,20220519,370,199,378,1419.0,1726.4,9,Delivered
27139,89,98,81,20251230,230,151,209,562.7,633.18,13,Delivered
27140,1176,368,82,20220121,297,87,451,1330.14,1860.35,14,Pending
27141,922,55,36,20250520,40,5,155,935.36,1029.28,15,Delayed
27142,1149,193,50,20251006,323,72,479,576.6,799.6,16,Pending
27143,1127,343,24,20221023,311,98,467,1044.77,1553.04,14,Delayed
27144,689,38,32,20220910,41,16,95,97.23,123.6,10,Pending
27145,1121,230,68,20251101,183,160,164,150.15,217.23,15,Delayed
27146,231,365,82,20230108,99,90,44,1456.37,2131.53,19,Pending
27147,1343,260,75,20240416,147,65,85,99.91,118.96,6,Pending
27148,1603,139,6,20250911,178,32,378,810.14,985.42,16,Delayed
27149,1104,425,35,20220523,175,123,98,1160.06,1682.91,16,Delivered
27150,675,124,46,20221014,238,132,240,1066.09,1252.69,19,Delivered
27151,135,117,63,20231016,241,141,232,1128.61,1567.71,8,Pending
27152,821,9,19,20250819,28,27,200,1200.0,1349.75,12,Delayed
27153,838,101,52,20251106,117,43,374,21.11,26.66,17,Pending
27154,1900,358,51,20240526,276,21,349,1034.02,1348.8,5,Delivered
27155,646,59,77,20231202,59,33,177,308.13,452.15,16,Delivered
27156,1352,255,49,20240523,194,35,160,1168.75,1751.67,9,Pending
27157,192,151,100,20230923,334,311,85,99.7,133.62,9,Delivered
27158,116,398,1,20250720,238,161,288,1295.28,1906.9,3,Pending
27159,72,99,20,20240319,425,275,368,1047.1,1530.54,7,Pending
27160,174,74,52,20220124,441,406,56,684.74,850.96,7,Delivered
27161,1010,50,44,20251116,148,81,137,1258.09,1441.56,3,Delivered
27162,693,162,17,20240726,351,160,239,527.72,639.51,5,Delivered
27163,1271,264,24,20240331,20,11,213,797.22,1116.32,17,Delivered
27164,1010,145,37,20240925,19,15,247,178.26,201.47,19,Delayed
27165,1290,256,20,20241010,450,245,414,1107.23,1636.83,19,Pending
27166,171,494,44,20251207,482,130,567,1484.9,2055.56,19,Delayed
27167,1135,16,27,20240309,285,210,93,952.59,1264.99,17,Pending
27168,1691,89,97,20240327,242,52,385,343.68,479.15,6,Delivered
27169,1508,79,39,20220306,461,119,493,979.85,1148.74,3,Delivered
27170,1202,193,50,20250709,333,103,322,750.56,885.7,7,Delivered
27171,1467,221,21,20230905,141,92,240,634.55,718.81,6,Delivered
27172,1037,498,20,20250330,486,36,721,630.03,722.72,2,Pending
27173,1199,287,92,20250620,280,111,337,1212.88,1644.81,13,Delivered
27174,159,390,43,20251128,96,9,222,457.22,661.46,10,Delivered
27175,944,182,7,20231015,237,107,256,119.0,143.53,17,Delivered
27176,528,64,16,20251031,373,182,246,1126.25,1648.14,5,Pending
27177,1067,96,99,20221018,219,55,268,650.74,730.24,5,Pending
27178,444,32,92,20230707,287,182,290,48.48,72.49,4,Pending
27179,191,371,94,20251211,413,268,188,978.23,1157.91,20,Delivered
27180,128,38,20,20230330,34,32,28,462.32,511.44,9,Pending
27181,1561,330,18,20240111,405,231,286,1216.34,1731.71,16,Pending
27182,1953,295,44,20220130,194,127,92,1019.41,1150.81,4,Delivered
27183,1690,384,99,20240508,409,199,410,304.83,416.73,9,Pending
27184,1163,30,31,20240131,357,197,430,561.73,764.38,18,Delayed
27185,1940,185,80,20230620,364,70,390,1118.15,1254.96,5,Delayed
27186,1835,123,40,20231011,360,352,294,1215.57,1602.95,15,Delivered
27187,1343,318,19,20230207,266,103,269,134.45,196.74,5,Delivered
27188,1205,315,84,20230401,58,42,304,844.1,1078.51,5,Delivered
27189,1577,305,86,20230716,101,38,165,828.46,1119.19,14,Pending
27190,1695,324,28,20240410,460,338,190,785.55,1170.13,13,Pending
27191,1519,246,40,20250906,272,86,196,1384.79,1671.32,16,Pending
27192,1386,4,34,20240927,121,24,165,1235.18,1375.25,2,Delayed
27193,1759,438,19,20230814,463,71,577,467.95,614.37,14,Delayed
27194,849,431,46,20230421,280,203,360,83.92,122.07,20,Delivered
27195,949,390,65,20230312,213,12,216,635.0,924.06,2,Delivered
27196,153,4,44,20250528,479,441,81,200.79,285.9,3,Pending
27197,893,358,60,20250412,47,44,205,1342.6,1868.54,18,Delayed
27198,143,91,52,20220518,61,19,292,941.52,1300.46,15,Pending
27199,548,205,39,20250415,25,20,55,985.77,1381.51,2,Delayed
27200,1226,365,31,20250708,380,355,144,1310.12,1711.52,7,Delivered
27201,998,448,65,20230715,124,1,298,396.78,523.46,2,Delivered
27202,165,180,70,20221104,404,233,193,231.37,307.59,14,Pending
27203,598,59,85,20230721,83,19,225,747.71,963.84,2,Delivered
27204,687,366,33,20220225,368,312,142,243.59,348.92,14,Pending
27205,907,168,82,20240310,252,115,264,386.03,445.08,11,Delivered
27206,1429,465,74,20250103,252,227,35,1272.61,1665.98,9,Pending
27207,1503,460,89,20251012,91,76,166,146.07,185.27,14,Delayed
27208,1236,253,33,20240226,421,296,382,1351.18,1576.84,5,Delayed
27209,1251,428,5,20251202,230,118,296,392.98,538.99,16,Pending
27210,1350,152,69,20220607,110,8,160,997.64,1108.4,8,Delivered
27211,1746,330,61,20230128,489,88,664,737.99,862.33,12,Pending
27212,1113,222,89,20221014,101,66,117,1463.78,1917.75,3,Delivered
27213,505,42,10,20220510,208,98,149,24.83,30.37,16,Delayed
27214,1444,9,58,20230529,97,55,194,155.51,219.74,14,Delayed
27215,718,392,97,20230902,174,41,382,996.27,1106.55,15,Pending
27216,711,201,90,20230525,229,99,404,1193.19,1488.68,14,Delayed
27217,1917,284,71,20230922,439,180,393,436.93,502.88,4,Pending
27218,914,101,86,20220203,209,92,270,328.93,433.71,14,Delivered
27219,911,362,53,20240729,72,9,226,49.65,68.59,7,Delivered
27220,236,111,74,20250106,408,303,213,280.35,321.83,17,Pending
27221,1142,170,90,20251226,332,98,489,34.12,37.71,11,Delayed
27222,1856,385,74,20250919,231,196,64,1358.78,1570.09,2,Delayed
27223,1612,467,18,20230921,354,227,169,330.83,434.84,4,Delivered
27224,723,385,90,20240217,122,2,381,815.47,1216.24,2,Pending
27225,1295,121,90,20251010,108,91,265,1330.59,1903.57,15,Delivered
27226,1111,267,57,20250131,429,99,471,520.59,752.76,10,Pending
27227,487,263,71,20230521,273,253,116,1203.1,1531.83,5,Delivered
27228,1252,460,3,20220621,419,147,294,925.76,1266.96,6,Pending
27229,1567,180,45,20250610,153,121,59,407.29,609.32,8,Delivered
27230,1027,330,62,20230322,109,45,140,1244.24,1848.79,7,Delivered
27231,616,499,7,20250921,153,84,220,1065.61,1364.36,14,Pending
27232,1779,475,80,20220817,200,151,85,770.45,892.1,2,Delivered
27233,1379,424,17,20240720,162,4,246,295.18,377.57,18,Delayed
27234,1102,145,17,20230412,231,27,236,864.2,995.69,12,Delivered
27235,497,319,92,20220329,492,265,301,863.81,1042.59,7,Pending
27236,1832,48,8,20250531,358,68,451,1109.36,1398.13,18,Delivered
27237,689,303,86,20230923,380,152,258,413.0,617.32,3,Delivered
27238,816,92,16,20230424,165,72,302,292.34,338.07,2,Delayed
27239,792,459,78,20250716,195,28,364,31.62,35.94,16,Pending
27240,1599,293,80,20221128,366,34,562,1206.26,1331.68,11,Pending
27241,1153,373,10,20230104,261,199,166,31.56,41.22,12,Delivered
27242,278,369,78,20231219,377,249,249,801.96,1140.63,9,Delivered
27243,1031,198,60,20240131,442,401,224,34.24,48.98,15,Delivered
27244,944,85,62,20250927,163,135,278,1068.06,1384.72,19,Pending
27245,872,402,68,20230130,30,23,281,193.56,278.75,19,Pending
27246,381,469,84,20241017,257,102,238,97.92,144.73,18,Delivered
27247,430,371,30,20250912,455,131,567,527.5,766.15,20,Delayed
27248,1760,38,36,20240904,494,123,632,795.29,985.02,17,Delivered
27249,1805,25,76,20221012,132,80,93,521.2,719.93,14,Delayed
27250,1269,366,89,20250220,324,167,392,1157.95,1482.98,10,Delivered
27251,1479,86,8,20250722,475,319,238,929.44,1052.42,4,Pending
27252,1375,274,16,20240906,16,14,229,195.53,273.17,2,Pending
27253,1707,156,36,20250123,386,213,443,719.97,1049.23,9,Delayed
27254,311,387,18,20220609,463,414,289,1212.29,1544.03,17,Pending
27255,38,273,54,20240426,187,172,66,1216.82,1490.33,8,Delivered
27256,28,490,51,20241202,256,106,407,1372.65,1800.12,3,Pending
27257,567,2,85,20240401,209,24,208,804.71,1178.52,2,Pending
27258,1141,366,20,20230625,404,210,416,86.92,98.55,12,Pending
27259,1500,39,12,20231224,25,9,38,698.9,884.44,5,Pending
27260,812,359,43,20250209,290,8,516,312.02,440.49,8,Pending
27261,455,286,4,20231101,344,198,424,328.63,364.23,13,Pending
27262,330,184,100,20250206,479,430,245,834.19,974.85,9,Delayed
27263,965,23,71,20221123,455,172,372,859.53,1121.27,15,Pending
27264,467,20,64,20220605,355,354,209,931.73,1273.94,6,Delayed
27265,968,263,10,20240111,211,140,321,48.77,64.82,3,Delayed
27266,659,187,18,20240308,364,260,141,1231.51,1437.49,17,Delayed
27267,1436,160,3,20230906,448,106,502,928.61,1375.53,14,Delivered
27268,923,288,17,20220505,51,41,99,57.4,65.66,9,Pending
27269,418,272,36,20220620,467,163,432,405.25,559.54,5,Pending
27270,1659,10,12,20241029,498,300,384,1002.54,1232.72,13,Delivered
27271,233,447,9,20250714,181,11,225,998.91,1347.81,20,Pending
27272,193,83,54,20220504,409,343,178,398.41,488.5,17,Pending
27273,1534,145,29,20230107,274,22,386,256.38,315.03,2,Delayed
27274,1905,326,15,20240311,400,303,165,260.2,388.55,13,Delayed
27275,787,139,63,20230415,475,279,248,700.67,1032.27,20,Delayed
27276,1221,474,62,20220917,339,25,552,469.76,519.74,9,Delayed
27277,1453,43,43,20240416,96,88,13,584.53,803.55,12,Delivered
27278,1351,174,20,20220512,52,4,332,990.35,1384.76,14,Delivered
27279,579,47,80,20250917,54,10,115,914.71,1046.41,3,Delayed
27280,894,207,76,20230128,45,11,180,349.36,436.27,9,Delayed
27281,1762,252,81,20250222,437,100,365,89.49,128.84,17,Delayed
27282,1256,203,59,20240331,45,41,175,420.01,602.02,20,Delivered
27283,826,383,26,20220116,419,270,218,1406.19,1770.03,7,Pending
27284,50,141,58,20241005,348,191,449,954.49,1245.58,2,Delivered
27285,657,175,54,20251110,378,268,383,29.2,40.25,20,Delayed
27286,447,410,81,20231124,424,119,485,265.32,338.11,5,Delayed
27287,1970,327,68,20241212,490,77,483,899.19,1150.54,18,Delivered
27288,15,114,36,20250908,103,94,166,1272.43,1872.08,12,Pending
27289,836,225,27,20240120,13,2,25,789.11,875.72,4,Delayed
27290,468,84,24,20241020,86,9,255,1389.35,1874.83,5,Pending
27291,90,246,69,20230111,217,91,172,197.6,257.7,18,Pending
27292,221,105,89,20250808,373,363,209,905.31,1279.92,15,Delivered
27293,24,371,50,20240910,168,159,284,1219.25,1421.47,2,Pending
27294,1867,273,75,20231105,53,23,111,1015.51,1152.01,5,Delayed
27295,1793,1,74,20240227,81,44,240,368.11,467.79,13,Delivered
27296,913,348,72,20240810,293,213,89,708.63,818.39,2,Delivered
27297,1288,98,84,20221229,338,159,296,1155.08,1526.42,6,Delayed
27298,1299,373,22,20250208,291,224,265,162.37,193.25,17,Delayed
27299,267,274,92,20240422,418,231,234,375.33,498.6,6,Delivered
27300,365,218,53,20250926,43,28,144,563.42,729.25,11,Delivered
27301,1134,100,17,20250325,353,212,299,276.34,316.16,5,Pending
27302,656,303,94,20250405,404,130,293,752.47,942.55,10,Pending
27303,746,51,4,20220329,326,232,388,1039.89,1513.43,12,Pending
27304,1168,339,12,20240520,328,173,400,362.06,538.6,7,Delayed
27305,429,334,72,20241215,321,2,578,1497.51,1877.14,8,Delivered
27306,774,366,42,20250329,24,18,273,728.44,1035.37,6,Delivered
27307,190,367,82,20241022,293,248,218,585.37,865.2,11,Pending
27308,164,320,86,20220525,397,275,253,1373.1,1868.29,7,Delayed
27309,526,309,79,20240326,129,114,83,205.7,264.74,6,Pending
27310,1549,168,1,20230724,294,31,495,921.53,1357.67,10,Delivered
27311,1037,428,16,20240121,172,135,252,324.41,400.86,7,Pending
27312,268,300,4,20220129,95,32,146,975.38,1321.42,19,Delivered
27313,140,432,37,20240225,443,129,502,798.57,1034.64,14,Delivered
27314,194,76,18,20250220,386,361,308,738.0,997.25,17,Pending
27315,1727,283,72,20230821,487,242,308,1254.26,1824.67,16,Pending
27316,1570,86,39,20251013,267,110,451,1387.57,2080.28,19,Delayed
27317,972,164,86,20221117,168,146,32,1218.39,1366.4,18,Delivered
27318,34,440,55,20240718,472,434,133,705.54,896.41,18,Delivered
27319,93,90,49,20230804,136,50,354,206.8,274.39,15,Delivered
27320,1038,90,25,20220831,197,71,195,86.62,108.1,7,Pending
27321,447,201,81,20240928,288,136,215,1466.09,1849.34,2,Pending
27322,1439,298,2,20240810,176,166,148,824.17,1052.21,17,Delayed
27323,1172,416,66,20220920,96,87,158,533.37,632.86,19,Delivered
27324,425,471,6,20241222,229,209,99,478.95,697.06,10,Delayed
27325,1581,62,28,20221218,219,36,475,1439.87,2033.88,13,Pending
27326,1809,260,98,20220927,338,88,324,1430.37,2045.54,9,Delayed
27327,1037,251,99,20250303,483,321,332,1308.3,1458.47,2,Delayed
27328,1946,258,93,20230114,80,73,93,1248.42,1612.73,9,Delayed
27329,867,423,35,20221216,203,165,44,619.41,812.53,6,Delayed
27330,764,381,59,20251004,375,126,370,660.85,909.65,11,Delayed
27331,198,108,31,20250909,389,280,113,348.02,406.49,13,Delayed
27332,269,247,86,20220214,13,6,29,1290.9,1555.14,2,Pending
27333,1134,160,12,20231104,418,103,531,412.67,470.83,3,Delivered
27334,1191,498,18,20251022,157,24,244,197.84,258.67,6,Pending
27335,1168,221,8,20250102,232,218,53,723.18,816.53,17,Delayed
27336,1391,322,32,20250119,380,378,25,474.4,586.09,2,Delivered
27337,1747,93,64,20250716,462,316,389,460.27,566.51,5,Pending
27338,859,94,96,20230223,31,5,152,1343.12,1916.31,11,Delayed
27339,1928,228,38,20220119,52,26,326,372.41,543.7,10,Delivered
27340,525,438,62,20250514,458,145,456,577.85,774.82,16,Delayed
27341,1721,83,43,20231114,181,146,167,720.63,949.42,17,Delivered
27342,494,130,91,20230905,249,29,466,1237.65,1708.69,4,Delayed
27343,1891,367,99,20230127,180,78,159,1238.75,1794.68,18,Pending
27344,540,133,86,20230528,468,178,574,1414.94,1856.86,5,Pending
27345,1362,294,68,20240802,398,47,486,1227.61,1479.33,3,Delayed
27346,1814,84,91,20220702,341,79,313,390.68,477.03,2,Pending
27347,586,268,8,20230409,312,175,419,925.11,1238.81,13,Delivered
27348,907,457,65,20251220,108,16,216,360.32,405.93,4,Pending
27349,981,185,46,20240723,343,139,222,1463.01,1835.48,13,Delayed
27350,1199,279,42,20250810,46,23,212,1113.49,1345.64,2,Delivered
27351,525,498,61,20230503,152,36,305,1138.07,1330.26,13,Pending
27352,95,70,79,20250606,358,122,442,1008.28,1308.02,9,Delivered
27353,439,273,60,20220531,129,80,198,913.59,1133.67,9,Delayed
27354,793,450,6,20230714,233,63,378,1409.56,1834.44,20,Delivered
27355,1021,497,26,20220720,92,90,134,721.01,871.22,12,Delivered
27356,1454,456,54,20230519,464,138,604,931.07,1210.45,13,Delivered
27357,430,42,42,20251030,243,46,449,462.07,553.39,8,Delivered
27358,1247,24,5,20230829,482,21,555,252.08,348.99,2,Delayed
27359,56,260,52,20240210,418,157,532,1026.01,1245.45,13,Pending
27360,1190,181,91,20220727,102,73,33,1482.26,1861.36,7,Delivered
27361,619,234,70,20220519,84,61,66,1366.89,1547.76,11,Pending
27362,1251,246,95,20241204,450,57,494,1107.97,1561.46,13,Delayed
27363,387,125,100,20220903,328,181,244,578.87,684.22,18,Delayed
27364,53,398,93,20230322,156,77,198,282.8,334.81,15,Delayed
27365,357,97,39,20220212,87,19,290,1493.74,1962.5,12,Delivered
27366,1128,403,80,20250815,154,51,193,184.68,258.52,19,Delivered
27367,926,298,60,20251118,183,17,228,693.76,959.3,3,Pending
27368,1074,58,2,20250611,261,150,301,643.58,837.91,11,Delivered
27369,1937,125,48,20240517,137,70,167,51.43,60.63,16,Delivered
27370,860,254,70,20231230,27,1,50,1449.52,1999.28,9,Pending
27371,278,394,39,20230605,214,16,261,946.0,1106.55,12,Delayed
27372,1376,72,59,20241202,380,137,296,741.23,943.01,10,Delivered
27373,1857,29,31,20220211,259,257,214,1499.3,2004.96,3,Delayed
27374,1179,321,13,20240525,49,44,148,948.0,1096.59,15,Delivered
27375,1356,18,47,20240910,358,328,321,625.82,876.03,5,Pending
27376,104,399,98,20240928,43,39,292,959.66,1299.63,8,Delayed
27377,1690,259,17,20220513,333,307,48,872.11,1306.1,5,Delivered
27378,646,220,94,20250503,135,20,372,1057.84,1563.17,4,Delivered
27379,1,151,66,20251012,359,223,173,163.47,238.81,15,Pending
27380,1038,212,35,20231214,77,73,56,1017.28,1326.58,18,Delayed
27381,1807,75,31,20251017,307,256,226,1031.24,1379.98,11,Delivered
27382,540,227,34,20240127,405,73,373,382.16,444.52,12,Delivered
27383,808,257,93,20230404,359,101,443,916.33,1086.92,7,Pending
27384,1241,51,27,20251126,54,17,208,83.05,117.82,6,Delayed
